StationCode,longitude,latitude,geometry
901BCCSRT,-117.56369,33.56422,"c(-117.56369, 33.56422)"
901DCCDCx,-117.46461,33.47108,"c(-117.46461, 33.47108)"
901M14118,-117.62739,33.6098,"c(-117.62739, 33.6098)"
901M14124,-117.62556,33.43535,"c(-117.62556, 33.43535)"
901M14126,-117.7223,33.54743,"c(-117.7223, 33.54743)"
901M14134,-117.63283,33.59231,"c(-117.63283, 33.59231)"
901NP9BWR,-117.42908,33.53063,"c(-117.42908, 33.53063)"
901NP9CSC,-117.5216,33.5919,"c(-117.5216, 33.5919)"
901NP9HJC,-117.51474,33.68461,"c(-117.51474, 33.68461)"
901NP9LCC,-117.42857,33.62752,"c(-117.42857, 33.62752)"
901NP9MRC,-117.38953,33.62609,"c(-117.38953, 33.62609)"
901S00313,-117.44623,33.60642,"c(-117.44623, 33.60642)"
901S00469,-117.40855,33.52999,"c(-117.40855, 33.52999)"
901S00531,-117.772,33.55975,"c(-117.772, 33.55975)"
901S00997,-117.61937,33.44002,"c(-117.61937, 33.44002)"
901S01705,-117.51,33.60369,"c(-117.51, 33.60369)"
901S01811,-117.71792,33.56418,"c(-117.71792, 33.56418)"
901S02702,-117.74062,33.51636,"c(-117.74062, 33.51636)"
901S06030,-117.64794,33.50267,"c(-117.64794, 33.50267)"
901S06969,-117.39579,33.55334,"c(-117.39579, 33.55334)"
901S11685,-117.6348,33.5099,"c(-117.6348, 33.5099)"
901S12942,-117.6785,33.4779,"c(-117.6785, 33.4779)"
901SJMS1x,-117.52458,33.58122,"c(-117.52458, 33.58122)"
901SJOF1x,-117.42717,33.61633,"c(-117.42717, 33.61633)"
901SJSMT2,-117.39619,33.5497,"c(-117.39619, 33.5497)"
901SJSMT3,-117.47067,33.47056,"c(-117.47067, 33.47056)"
901SMCSMR,-117.53136,33.42339,"c(-117.53136, 33.42339)"
901TCSMP1,-117.61739,33.63582,"c(-117.61739, 33.63582)"
902M18864,-117.24653,33.49207,"c(-117.24653, 33.49207)"
902M18865,-117.23022,33.46728,"c(-117.23022, 33.46728)"
902M18893,-117.17403,33.45304,"c(-117.17403, 33.45304)"
902M18901,-117.20413,33.49624,"c(-117.20413, 33.49624)"
902M20161,-117.14103,33.4187,"c(-117.14103, 33.4187)"
902M20173,-117.18096,33.40528,"c(-117.18096, 33.40528)"
902MCGSxx,-117.14042,33.47689,"c(-117.14042, 33.47689)"
902NP9CWC,-116.86102,33.41925,"c(-116.86102, 33.41925)"
902S00565,-117.23903,33.41031,"c(-117.23903, 33.41031)"
902S01097,-117.25537,33.48724,"c(-117.25537, 33.48724)"
902SCDLRx,-117.24642,33.49219,"c(-117.24642, 33.49219)"
902SCSCRx,-117.24811,33.42425,"c(-117.24811, 33.42425)"
902SMADO2,-117.26808,33.5131,"c(-117.26808, 33.5131)"
902SMAS1x,-116.97047,33.45695,"c(-116.97047, 33.45695)"
902SMROB8,-117.32372,33.38713,"c(-117.32372, 33.38713)"
902SMRWGR,-117.19637,33.42931,"c(-117.19637, 33.42931)"
902SMSTN1,-117.18909,33.43063,"c(-117.18909, 33.43063)"
902SSMR05,-117.24151,33.41434,"c(-117.24151, 33.41434)"
902TCI15x,-117.138,33.47469,"c(-117.138, 33.47469)"
903CVPCT,-116.6394,33.26801,"c(-116.6394, 33.26801)"
903FCPSPx,-116.91389,33.3517,"c(-116.91389, 33.3517)"
903GIR2xx,-117.18882,33.33521,"c(-117.18882, 33.33521)"
903M20124,-117.08415,33.29947,"c(-117.08415, 33.29947)"
903M20153,-117.10161,33.31876,"c(-117.10161, 33.31876)"
903M20165,-117.18089,33.2747,"c(-117.18089, 33.2747)"
903M20166,-117.23564,33.24022,"c(-117.23564, 33.24022)"
903M20177,-117.11527,33.39672,"c(-117.11527, 33.39672)"
903M20208,-117.12282,33.32691,"c(-117.12282, 33.32691)"
903M20213,-117.13364,33.30566,"c(-117.13364, 33.30566)"
903NP9LWF,-116.77768,33.30962,"c(-116.77768, 33.30962)"
903NP9PRC,-116.80917,33.26041,"c(-116.80917, 33.26041)"
903NP9SLR,-116.6649,33.34992,"c(-116.6649, 33.34992)"
903NP9UAC,-116.62265,33.32036,"c(-116.62265, 33.32036)"
903S06113,-116.8131,33.2645,"c(-116.8131, 33.2645)"
903SLGRD2,-117.18845,33.33549,"c(-117.18845, 33.33549)"
903SLIRS2,-116.87275,33.33326,"c(-116.87275, 33.33326)"
903SLRRFR,-117.34422000000001,33.22619,"c(-117.34422, 33.22619)"
903SLSLR6,-117.22339,33.28792,"c(-117.22339, 33.28792)"
903SLWVR1,-117.08732,33.29391,"c(-117.08732, 33.29391)"
904AHC003,-117.2937,33.14968,"c(-117.2937, 33.14968)"
904AHC004,-117.29754,33.14909,"c(-117.29754, 33.14909)"
904AHCSAx,-117.22611,33.15625,"c(-117.22611, 33.15625)"
904CBBVR4,-117.32893,33.18147,"c(-117.32893, 33.18147)"
904CBESC5,-117.15037,33.08559,"c(-117.15037, 33.08559)"
904CBSAM5,-117.24526,33.08855,"c(-117.24526, 33.08855)"
904ECHRBx,-117.11144,33.10878,"c(-117.11144, 33.10878)"
904ENCGVR,-117.26217,33.07153,"c(-117.26217, 33.07153)"
904M21713,-117.09511,33.11944,"c(-117.09511, 33.11944)"
904M21720,-117.28243,33.15678,"c(-117.28243, 33.15678)"
904M21729,-117.13358,33.09835,"c(-117.13358, 33.09835)"
904M21764,-117.28072,33.2075,"c(-117.28072, 33.2075)"
904S00537,-117.22428,33.05031,"c(-117.22428, 33.05031)"
905BCN1xx,-116.89306,33.10528,"c(-116.89306, 33.10528)"
905BMCCGx,-116.80361,33.12706,"c(-116.80361, 33.12706)"
905DGSY1x,-116.67785,33.12783,"c(-116.67785, 33.12783)"
905M21721,-117.16525,33.00843,"c(-117.16525, 33.00843)"
905M21725,-117.17811,33.01795,"c(-117.17811, 33.01795)"
905M21737,-117.15264,33.00405,"c(-117.15264, 33.00405)"
905M21756,-117.04124,33.05619,"c(-117.04124, 33.05619)"
905S01953,-116.9032,33.08958,"c(-116.9032, 33.08958)"
905S15201,-116.85444,33.11778,"c(-116.85444, 33.11778)"
905SDYSA7,-116.91668,33.08603,"c(-116.91668, 33.08603)"
906LPLPC4,-117.13818,32.93701,"c(-117.13818, 32.93701)"
906LPTEC3,-117.18608,32.77633,"c(-117.18608, 32.77633)"
906M21738,-117.18625,32.92288,"c(-117.18625, 32.92288)"
906M21758,-117.10754,32.94264,"c(-117.10754, 32.94264)"
906M21770,-117.22665,32.90376,"c(-117.22665, 32.90376)"
906M23302,-117.19986,32.81736,"c(-117.19986, 32.81736)"
906M23318,-117.23035,32.8249,"c(-117.23035, 32.8249)"
907CCCR02,-116.70889,33.00222,"c(-116.70889, 33.00222)"
907M23325,-116.97166,32.80233,"c(-116.97166, 32.80233)"
907M23327,-116.78974,32.8378,"c(-116.78974, 32.8378)"
907M23330,-116.70228,33.00358,"c(-116.70228, 33.00358)"
907M23331,-116.90771,32.84058,"c(-116.90771, 32.84058)"
907M23342,-116.59072,32.99095,"c(-116.59072, 32.99095)"
907M23343,-116.77732,32.83203,"c(-116.77732, 32.83203)"
907M23346,-116.68435,33.00467,"c(-116.68435, 33.00467)"
907M23348,-117.11484,32.7862,"c(-117.11484, 32.7862)"
907M23362,-116.71432,32.9918,"c(-116.71432, 32.9918)"
907NP9OSD,-117.05037,32.84705,"c(-117.05037, 32.84705)"
907S00577,-116.67455,33.0767,"c(-116.67455, 33.0767)"
907S01418,-116.71771,32.99254,"c(-116.71771, 32.99254)"
907S01434,-116.62501,32.90475,"c(-116.62501, 32.90475)"
907S03786,-116.65844,32.89421,"c(-116.65844, 32.89421)"
907SDALV3,-117.07478,32.78309,"c(-117.07478, 32.78309)"
907SDB016,-116.7010731,33.00595218,"c(-116.7010731, 33.00595218)"
907SDB047,-116.66464,33.00755,"c(-116.66464, 33.00755)"
907SDBOC2,-116.66406,32.96353,"c(-116.66406, 32.96353)"
907SDR1xx,-117.19136,32.76497,"c(-117.19136, 32.76497)"
907SDRMTx,-117.06531,32.81858,"c(-117.06531, 32.81858)"
907SDRS2x,-117.14194,32.77222,"c(-117.14194, 32.77222)"
907SDSDR8,-117.03908,32.8405,"c(-117.03908, 32.8405)"
907SDSDR9,-117.04535,32.83894,"c(-117.04535, 32.83894)"
907SRSD1x,-116.65758,33.10878,"c(-116.65758, 33.10878)"
908CCTNFA,-117.06977,32.7273,"c(-117.06977, 32.7273)"
909CCCSPx,-116.56444,32.94003,"c(-116.56444, 32.94003)"
909JPCH79,-116.57176,32.91849,"c(-116.57176, 32.91849)"
909M24923,-116.9887,32.63919,"c(-116.9887, 32.63919)"
909M24925,-116.63814,32.83848,"c(-116.63814, 32.83848)"
909M24937,-116.70775,32.81935,"c(-116.70775, 32.81935)"
909NP9DCC,-116.57465,32.89021,"c(-116.57465, 32.89021)"
909NP9UNT,-116.58538,32.88172,"c(-116.58538, 32.88172)"
909S00282,-116.61372,32.87185,"c(-116.61372, 32.87185)"
909SSWR01,-116.57633,32.90942,"c(-116.57633, 32.90942)"
909SSWR1a,-116.57633,32.90942,"c(-116.57633, 32.90942)"
909SWCASR,-116.55409,32.94249,"c(-116.55409, 32.94249)"
909SWR94x,-116.93861,32.73331,"c(-116.93861, 32.73331)"
910M24924,-117.07624,32.5915,"c(-117.07624, 32.5915)"
910OTJMC4,-116.88405,32.63747,"c(-116.88405, 32.63747)"
910OTJMC5,-116.88603,32.63361,"c(-116.88603, 32.63361)"
911CCH80x,-116.49761,32.78803,"c(-116.49761, 32.78803)"
911KCKCRx,-116.451,32.78745,"c(-116.451, 32.78745)"
911M24913,-116.51532,32.59027,"c(-116.51532, 32.59027)"
911M24916,-116.99128,32.54938,"c(-116.99128, 32.54938)"
911M24926,-116.65687,32.59782,"c(-116.65687, 32.59782)"
911M24934,-116.65057,32.76761,"c(-116.65057, 32.76761)"
911M24945,-116.46741,32.74334,"c(-116.46741, 32.74334)"
911M24949,-116.43979,32.80946,"c(-116.43979, 32.80946)"
911MCCBML,-116.58306,32.67583,"c(-116.58306, 32.67583)"
911NCPCRx,-116.51847,32.86408,"c(-116.51847, 32.86408)"
911NP9EPC,-116.6488,32.74481,"c(-116.6488, 32.74481)"
911NP9HTC,-116.66267,32.75409,"c(-116.66267, 32.75409)"
911NP9SCC,-116.63649,32.76151,"c(-116.63649, 32.76151)"
911PCH80x,-116.53636,32.83719,"c(-116.53636, 32.83719)"
911S00538,-116.63207,32.78123,"c(-116.63207, 32.78123)"
911S01818,-116.52037,32.86215,"c(-116.52037, 32.86215)"
911S02058,-116.64257,32.76142,"c(-116.64257, 32.76142)"
911S03354,-116.61677,32.79112,"c(-116.61677, 32.79112)"
911S04086,-116.57777,32.67454,"c(-116.57777, 32.67454)"
911TCCTCx,-116.44,32.80778,"c(-116.44, 32.80778)"
911TJLAP4,-116.47914,32.69992,"c(-116.47914, 32.69992)"
911TJNPC2,-116.51815,32.8653,"c(-116.51815, 32.8653)"
911TJPC2x,-116.52273,32.85311,"c(-116.52273, 32.85311)"
911TJPVC1,-116.54322,32.83572,"c(-116.54322, 32.83572)"
LALT502,-118.20894,33.84655,"c(-118.20894, 33.84655)"
LC-133,-117.76178,33.57853,"c(-117.76178, 33.57853)"
REF-BC,-117.55581,33.63611,"c(-117.55581, 33.63611)"
SD-AP,-117.6121,33.44761,"c(-117.6121, 33.44761)"
SMC00027,-119.05249,34.66254,"c(-119.05249, 34.66254)"
SMC00036,-118.87899,34.21502,"c(-118.87899, 34.21502)"
SMC00096,-117.78462,34.09451,"c(-117.78462, 34.09451)"
SMC00144,-117.78759,34.26705,"c(-117.78759, 34.26705)"
SMC00190,-118.04783,34.01488,"c(-118.04783, 34.01488)"
SMC00208,-117.90908,34.24464,"c(-117.90908, 34.24464)"
SMC00236,-117.94783,34.08951,"c(-117.94783, 34.08951)"
SMC00254,-118.05377,33.83758,"c(-118.05377, 33.83758)"
SMC00345,-117.22484,33.21048,"c(-117.22484, 33.21048)"
SMC00428,-118.04976,34.2481,"c(-118.04976, 34.2481)"
SMC00574,-118.10851,33.87972,"c(-118.10851, 33.87972)"
SMC00660,-118.93781,34.26784,"c(-118.93781, 34.26784)"
SMC00665,-117.23159,33.274,"c(-117.23159, 33.274)"
SMC00766,-117.83739,33.65718,"c(-117.83739, 33.65718)"
SMC00836,-119.00511,34.19071,"c(-119.00511, 34.19071)"
SMC00857,-117.30088,33.24609,"c(-117.30088, 33.24609)"
SMC01164,-118.57968,34.35078,"c(-118.57968, 34.35078)"
SMC01174,-117.01646,33.01677,"c(-117.01646, 33.01677)"
SMC01987,-117.71185,33.59028,"c(-117.71185, 33.59028)"
SMC02075,-119.03758,34.6719,"c(-119.03758, 34.6719)"
SMC02145,-117.03146,33.26934,"c(-117.03146, 33.26934)"
SMC02417,-117.06236,33.13385,"c(-117.06236, 33.13385)"
SMC02488,-118.54343,34.24585,"c(-118.54343, 34.24585)"
SMC02568,-118.22031,34.27866,"c(-118.22031, 34.27866)"
SMC02680,-118.59356,34.19531,"c(-118.59356, 34.19531)"
SMC02796,-118.08632,34.08397,"c(-118.08632, 34.08397)"
SMC02804,-118.40866,34.14534,"c(-118.40866, 34.14534)"
SMC02902,-117.06443,32.94907,"c(-117.06443, 32.94907)"
SMC02947,-117.81143,33.69919,"c(-117.81143, 33.69919)"
SMC02976,-117.75661,34.2579,"c(-117.75661, 34.2579)"
SMC02988,-117.99022,34.16168,"c(-117.99022, 34.16168)"
SMC02996,-118.42296,34.22108,"c(-118.42296, 34.22108)"
SMC03110,-117.07335,32.81105,"c(-117.07335, 32.81105)"
SMC03390,-118.09186,33.82267,"c(-118.09186, 33.82267)"
SMC03510,-116.78734,32.56363,"c(-116.78734, 32.56363)"
SMC03523,-117.66437,33.58478,"c(-117.66437, 33.58478)"
SMC03646,-118.1691,33.9784,"c(-118.1691, 33.9784)"
SMC03737,-117.09259,33.11968,"c(-117.09259, 33.11968)"
SMC04134,-117.05243,32.82874,"c(-117.05243, 32.82874)"
SMC04426,-116.66995,33.00696,"c(-116.66995, 33.00696)"
SMC04661,-117.22499,33.40606,"c(-117.22499, 33.40606)"
SMC04670,-118.10456,33.86506,"c(-118.10456, 33.86506)"
SMC04682,-116.64814,32.97115,"c(-116.64814, 32.97115)"
SMC04750,-118.58149,34.041,"c(-118.58149, 34.041)"
SMC04795,-119.17067,34.47989,"c(-119.17067, 34.47989)"
SMC04956,-118.57409,34.42708,"c(-118.57409, 34.42708)"
SMC05146,-116.61346,32.84526,"c(-116.61346, 32.84526)"
SMC05332,-118.90741,34.18682,"c(-118.90741, 34.18682)"
SMC05402,-116.57311,32.80468,"c(-116.57311, 32.80468)"
SMC05423,-119.30791,34.28649,"c(-119.30791, 34.28649)"
SMC05694,-118.19135,33.87163,"c(-118.19135, 33.87163)"
SMC05902,-118.51218,34.03432,"c(-118.51218, 34.03432)"
SMC05968,-117.80554,34.23489,"c(-117.80554, 34.23489)"
SMC06188,-118.19731,34.28315,"c(-118.19731, 34.28315)"
SMC06252,-118.01792,34.19437,"c(-118.01792, 34.19437)"
SMC06298,-116.57126,32.91213,"c(-116.57126, 32.91213)"
SMC07128,-118.36042,34.34428,"c(-118.36042, 34.34428)"
SMC08540,-118.61769,34.44828,"c(-118.61769, 34.44828)"
SMC09091,-117.79574,33.71335,"c(-117.79574, 33.71335)"
SMC09118,-117.86259,33.80876,"c(-117.86259, 33.80876)"
SMC09162,-116.70988,32.84087,"c(-116.70988, 32.84087)"
SMC09325,-117.12886,33.56252,"c(-117.12886, 33.56252)"
SMC11384,-118.66521,34.09552,"c(-118.66521, 34.09552)"
SMC11430,-116.86004,32.84837,"c(-116.86004, 32.84837)"
SMC12814,-118.84641,34.04892,"c(-118.84641, 34.04892)"
SMC13214,-117.87242,33.80453,"c(-117.87242, 33.80453)"
SMC13630,-118.10351,33.86119,"c(-118.10351, 33.86119)"
SMC16169,-117.59351,33.74655,"c(-117.59351, 33.74655)"
SMC16266,-116.75313,32.81855,"c(-116.75313, 32.81855)"
SMC16446,-119.27282,34.41319,"c(-119.27282, 34.41319)"
SMC19809,-119.3531,34.50141,"c(-119.3531, 34.50141)"
SMC40887,-117.46378,33.76317,"c(-117.46378, 33.76317)"
SMCR8_218,-116.7403,33.80978,"c(-116.7403, 33.80978)"
SMCR8_327,-117.42894,34.23294,"c(-117.42894, 34.23294)"
SMCR8_688,-116.70609,33.75289,"c(-116.70609, 33.75289)"
